"PostID","FBlink","Mitulink","Headline","ShareText","Type","Category","DatePosted","HourPosted","Hour","Day","Month","Reach","Comments","Likes","Shares","TotalInter","InterRate","Clicks","CTR","TimesRepost","Reposted","RepostOrder","Originals","Reposts","ss_headlines","ss_comments","category"
"1405630409737397_1620003098300126","https://www.facebook.com/wearemitu/posts/1620003098300126","https://www.wearemitu.com/mitu-voice/christina-aguileras-impressions-of-iconic-singers-are-epic-af/","Christina Aguilera’s Impressions Of Iconic Singers Are Epic AF","The Adele one was pretty perfect.","Link","Celebrity & Gossip",2016-07-16,"7:00:00 p. m.",19,6,7,264271,9,474,42,525,0.002,6839,250,"2","1","2","0","1",0.2263,0.3612,"Celebrity & Gossip"
"1405630409737397_1620004021633367","https://www.facebook.com/wearemitu/posts/1620004021633367","https://www.wearemitu.com/mitu-world/body-cam-footage-shows-the-moment-police-broke-a-latinos-neck-during-an-arrest/","Body Cam Footage Shows The Moment Police Broke A Latino’s Neck During An Arrest","They're getting away with ruining his life.","Link","Sensationalist",2016-07-16,"9:00:00 p. m.",21,6,7,676321,982,4482,1363,6827,0.0101,18926,273,"1","1","1","0","1",-0.6369,-0.371261806,"Sensationalist"
"1405630409737397_1620048591628910","https://www.facebook.com/wearemitu/posts/1620048591628910","https://www.wearemitu.com/mitu-voice/17-photos-that-prove-william-levy-is-the-hottest-damn-latino-to-ever-walk-this-planet/","17 Photos That Prove William Levy Is The Hottest Damn Latino To Ever Walk This Planet","He really has no idea how hot he is.","Link","Celebrity & Gossip",2016-07-16,"2:00:00 p. m.",14,6,7,370937,674,3636,337,4647,0.0125,5678,138,"4","1","3","0","1",-0.4019,0.148908434,"Celebrity & Gossip"
"1405630409737397_1620049001628869","https://www.facebook.com/wearemitu/posts/1620049001628869","https://www.wearemitu.com/mitu-world/latino-coffee-shops-in-l-a-thatll-make-you-ditch-starbucks/","If You’re In L.A., These Are The Latino Coffee Shops That Give You Life","Starbucks is not even close.","Link","Food & Beverages",2016-07-16,"11:00:00 p. m.",23,6,7,339387,486,3442,453,4381,0.0129,4275,110,"4","1","3","0","1",0,0.225989583,"Food & Beverages"
"1405630409737397_1620049144962188","https://www.facebook.com/wearemitu/posts/1620049144962188","https://www.wearemitu.com/mitu-world/these-latinos-prove-it-is-never-too-late-to-achieve-your-dreams/","It Took 71 Years To Graduate High School, But These Latino BFFs Had A Great Reason","This makes me so damn proud.","Link","Identities",2016-07-17,"8:00:00 a. m.",8,7,7,488226,152,7981,638,8771,0.018,5994,107,"2","1","1","0","1",0.6249,0.557456667,"Identities"
"1405630409737397_1620050361628733","https://www.facebook.com/wearemitu/posts/1620050361628733","https://www.wearemitu.com/mitu-voice/things-at-latino-weddings/","It’s Not a Latino Wedding if these 16 Things Don’t Happen","It's not a Latino wedding unless you're fighting for the centerpiece...","Link","Sex & Relationships",2016-07-17,"5:00:00 p. m.",17,7,7,321356,233,3335,229,3797,0.0118,5729,165,"7","1","6","0","1",0,0.352682979,"Sex & Relationships"
"1405630409737397_1620050571628712","https://www.facebook.com/wearemitu/posts/1620050571628712","https://www.wearemitu.com/mitu-world/a-community-in-oregon-covered-a-taco-truck-in-dollar-bills-to-help-its-owner/","A Community In Oregon Showed A Taco Truck Owner That They Don’t Just Love Her Food","Good people still exist.","Link","Identities",2016-07-17,"7:00:00 p. m.",19,7,7,462368,77,4409,321,4807,0.0104,9269,187,"4","1","3","0","1",0.6369,0.396665,"Identities"
"1405630409737397_1620050858295350","https://www.facebook.com/wearemitu/posts/1620050858295350","https://www.wearemitu.com/mitu-world/quiz-which-san-marcos-blanket-are-you/","Quiz: Which San Marcos Blanket Are You?","Your cobija spirit animal is...","Link","Latino Culture",2016-07-17,"9:00:00 p. m.",21,7,7,169587,233,900,72,1205,0.0071,3309,182,"4","1","4","0","1",0,0.302890476,"Latino Culture"
"1405630409737397_1620051431628626","https://www.facebook.com/wearemitu/posts/1620051431628626","https://www.wearemitu.com/mitu-voice/our-favorite-latino-pop-songs-from-the-2000s/","If You Were A Teen In The 2000s, You Were Obsessed With These Songs","These will bring back memories.","Link","Music",2016-07-17,"10:00:00 a. m.",10,7,7,559199,272,7079,891,8242,0.0147,14452,249,"6","1","4","0","1",-0.1779,0.160536667,"Music"
"1405630409737397_1620121001621669","https://www.facebook.com/wearemitu/posts/1620121001621669","https://www.wearemitu.com/mitu-world/heres-what-happens-when-a-mexican-guy-has-a-pokemon-gym-in-his-front-yard/","This Mexican Guy Realized His Yard Is A Pokemon Gym And The Results Are Hilarious","The struggle of trying to explain Pokémon Go to your parents.","Link","Latino Culture",2016-07-15,"9:00:00 p. m.",21,5,7,574821,355,4386,627,5368,0.0093,21647,372,"2","1","0","1","0",0.4019,0.097244444,"Latino Culture"
"1405630409737397_1621308848169551","https://www.facebook.com/wearemitu/posts/1621308848169551","https://www.wearemitu.com/mitu-world/richard-cabral-from-gang-member-to-emmy-nominated-actor/","This Ex-Gang Member Used To Run The Streets Of L.A., Now He’s An Emmy-Nominated Actor","From gangs to hollywood's elite.","Link","Celebrity & Gossip",2016-07-18,"2:00:00 p. m.",14,1,7,527908,266,8216,524,9006,0.0171,10685,190,"4","1","3","0","1",0,0.159562,"Celebrity & Gossip"
"1405630409737397_1621376744829428","https://www.facebook.com/wearemitu/posts/1621376744829428","https://www.wearemitu.com/mitu-world/selena-gomez-got-dragged-all-over-twitter-because-of-one-tweet/","Let This Be A Lesson To Everyone About Watching What You Say On Twitter","This is giving me secondhand embarrassment.","Link","Celebrity & Gossip",2016-07-18,"5:00:00 p. m.",17,1,7,395877,182,1499,52,1733,0.0044,15671,392,NA,"0",NA,"1","0",0,0.105345238,"Celebrity & Gossip"
"1405630409737397_1621392714827831","https://www.facebook.com/wearemitu/posts/1621392714827831","https://www.wearemitu.com/mitu-world/leslie-jones-sang-como-la-flor-in-an-interview-and-we-approve/","Leslie Jones Singing 'Como La Flor' Is Going To Give You So Much Life","Omg she just won me over with this.","Link","Celebrity & Gossip",2016-07-18,"9:00:00 p. m.",21,1,7,1067975,1362,14128,2811,18301,0.0171,45396,420,"1","1","0","1","0",0,0.485397917,"Celebrity & Gossip"
"1405630409737397_1621851651448604","https://www.facebook.com/wearemitu/posts/1621851651448604","https://www.wearemitu.com/mitu-world/13-mexican-sayings-that-sound-really-weird-when-theyre-literally-translated/","13 Mexican Sayings that Sound Really Weird When They’re Translated Literally","Some of these are impossible to explain.","Link","Latino Culture",2016-07-19,"12:00:00 p. m.",12,2,7,276792,132,807,256,1195,0.0043,8147,288,"6","1","5","0","1",-0.2484,0.195973333,"Latino Culture"
"1405630409737397_1621919508108485","https://www.facebook.com/wearemitu/posts/1621919508108485","https://www.wearemitu.com/mitu-voice/foods-mexicans-cannot-eat-without-limon/","Foods Mexicans Cannot Eat without Limón","If you don't add lime, are you really Mexican?","Link","Food & Beverages",2016-07-21,"8:00:00 a. m.",8,4,7,260672,273,3474,397,4144,0.0159,4655,166,"6","1","4","0","1",0,0.1859,"Food & Beverages"
"1405630409737397_1622045501429219","https://www.facebook.com/wearemitu/posts/1622045501429219","https://www.wearemitu.com/mitu-voice/jorge-ramos-got-the-weirdest-letter-from-donald-trump/","What Donald Trump Sent Jorge Ramos Is Such A Slap In The Face","Such a childish move from Trump ugh.","Link","Citizenship & Politics",2016-07-19,"7:00:00 p. m.",19,2,7,704786,733,3387,640,4760,0.0068,39838,522,NA,"0",NA,"1","0",0.1531,-0.093543529,"Citizenship & Politics"
"1405630409737397_1622046294762473","https://www.facebook.com/wearemitu/posts/1622046294762473","https://www.wearemitu.com/mitu-world/this-immigrant-kid-in-search-of-american-dream-only-sleeps-3-hours-so-he-can-work-and-go-to-school/","This Immigrant Kid Only Sleeps 3 Hours So He Can Work And Go To School","This kid is my hero.","Link","Identities",2016-07-19,"9:00:01 p. m.",21,2,7,2216948,2083,59903,6081,68067,0.0307,32609,132,"1","1","0","1","0",0,0.252652047,"Identities"
"1405630409737397_1622055558094880","https://www.facebook.com/wearemitu/posts/1622055558094880","https://www.wearemitu.com/mitu-world/beyonces-hat-maker-went-all-the-way-to-mexico-to-find-this-sombrero/","One Of Beyoncé’s Most Recent Videos Gives A Secret Nod To Mexico","She was looking for something fierce, so she went to Mexico.","Link","Celebrity & Gossip",2016-07-20,"10:00:00 a. m.",10,3,7,336649,155,2255,130,2540,0.0075,15569,455,"1","1","0","1","0",0,-0.003546875,"Celebrity & Gossip"
"1405630409737397_1622064321427337","https://www.facebook.com/wearemitu/posts/1622064321427337","https://www.wearemitu.com/mitu-voice/lady-gaga-surprises-kids-at-an-orphanage-in-mexico-and-their-reaction-is-everything/","Lady Gaga Singing To These Orphans In Mexico Will Show A Side Of Her We’ve Never Seen","You can tell she didn’t do it for attention.","Link","Celebrity & Gossip",2016-07-20,"12:00:00 p. m.",12,3,7,479816,211,8561,604,9376,0.0195,9978,196,"1","1","0","1","0",0,0.500508197,"Celebrity & Gossip"
"1405630409737397_1622544694712633","https://www.facebook.com/wearemitu/posts/1622544694712633","https://www.wearemitu.com/mitu-world/her-parents-couldnt-afford-running-shoes-now-shes-an-olympian/","Her Parents Couldn't Afford Running Shoes, Now Shes An Olympian","“There’s no more feeling sorry for myself.""","Link","Identities",2016-07-20,"11:00:00 p. m.",23,3,7,949685,354,22215,2022,24591,0.0259,23597,238,NA,"0",NA,"1","0",0,0.57817561,"Identities"
"1405630409737397_1622880361345733","https://www.facebook.com/wearemitu/posts/1622880361345733","https://www.wearemitu.com/mitu-world/jackie-cruz-como-la-flor-selena-cover/","Flaca Can Sing! Listen to Jackie Cruz Doing a Cover of Selena’s “Como La Flor”","This is amazing! #OBSESSED","Link","Music",2016-07-21,"10:02:29 a. m.",10,4,7,215645,141,1471,226,1838,0.0085,4487,196,"5","1","5","0","1",0,0.437372222,"Music"
"1405630409737397_1622928081340961","https://www.facebook.com/wearemitu/posts/1622928081340961","https://www.wearemitu.com/mitu-voice/latinos-never-eat-snacks-the-basic-way/","Only a Mexican Stomach Can Survive These Snacks","Guaranteed to make Mexicans' mouths water...","Link","Food & Beverages",2016-07-21,"12:02:19 p. m.",12,4,7,310811,422,4130,426,4978,0.016,5190,153,"8","1","7","0","1",0,0.190037931,"Food & Beverages"
"1405630409737397_1623026377997798","https://www.facebook.com/wearemitu/posts/1623026377997798","https://www.wearemitu.com/mitu-voice/selena-gomez-just-gave-us-the-best-carpool-karaoke-performance-yet/","Just Like Our Tías, Selena Gomez Spilled So Much Chisme & Shade During Her Carpool Ride","Car rides are always way more fun with latinos.","Link","Celebrity & Gossip",2016-07-21,"5:00:00 p. m.",17,4,7,210439,109,1125,76,1310,0.0062,5752,266,"2","1","1","0","1",0.3612,0.10995,"Celebrity & Gossip"
"1405630409737397_1623310547969381","https://www.facebook.com/wearemitu/posts/1623310547969381","https://www.wearemitu.com/mitu-world/miss-corpus-christi-latina-loses-crown-over-dui-and-assault-charges/","Miss Corpus Christi Latina Only Kept Her Crown For All Of Five Minutes","Sucks for her.","Link","Sensationalist",2016-07-22,"10:00:00 a. m.",10,5,7,348772,127,472,55,654,0.0019,17377,484,NA,"0",NA,"1","0",-0.1531,0.226672414,"Sensationalist"
"1405630409737397_1623330694634033","https://www.facebook.com/wearemitu/posts/1623330694634033","https://www.wearemitu.com/mitu-world/these-are-the-afro-latinos-owning-the-entertainment-world/","13 Celebs You Probably Didn’t Know Were Afro-Latino","Newsflash: Afro-Latinos exist.","Link","Celebrity & Gossip",2016-07-22,"12:00:00 p. m.",12,5,7,313239,152,1683,186,2021,0.0065,10954,345,"1","1","0","1","0",0,0.222642857,"Celebrity & Gossip"
"1405630409737397_1623370784630024","https://www.facebook.com/wearemitu/posts/1623370784630024","https://www.wearemitu.com/mitu-world/this-commencement-speaker-was-booed-because-she-briefly-spoke-spanish-in-her-speech/","Univision Anchor Was Booed During Speech Because She Spoke A Little Bit Of Spanish","“Get off the stage!”","Link","News & Issues",2016-07-23,"12:00:00 p. m.",12,6,7,501299,668,2835,201,3704,0.0074,16172,318,"1","1","1","0","1",0,-0.094243119,"News & Issues"
"1405630409737397_1623371211296648","https://www.facebook.com/wearemitu/posts/1623371211296648","https://www.wearemitu.com/mitu-voice/you-thought-youd-seen-every-selena-picture-until-you-saw-these-13/","You Thought You’d Seen Every Selena Picture, Until You Saw These 13","#11 might make you cry a little.","Link","Celebrity & Gossip",2016-07-23,"2:00:00 p. m.",14,6,7,285779,18,1374,84,1476,0.0052,9634,332,"4","1","3","0","1",0,0.4215,"Celebrity & Gossip"
"1405630409737397_1623371724629930","https://www.facebook.com/wearemitu/posts/1623371724629930","https://www.wearemitu.com/mitu-voice/its-the-one-little-thing-that-unites-so-many-latinas/","Why Most Latina Moms Won’t Let Their Daughters Leave The Hospital Without Earrings","It's a Latino thing.","Link","Latino Culture",2016-07-23,"5:00:00 p. m.",17,6,7,365526,438,1652,155,2245,0.0061,12380,334,"3","1","1","0","1",-0.0516,0.02977479,"Latino Culture"
"1405630409737397_1623373651296404","https://www.facebook.com/wearemitu/posts/1623373651296404","https://www.wearemitu.com/mitu-world/guillermo-of-jimmy-kimmel-live-freaks-out-before-riding-a-1000-foot-high-slide/","He Was Scared To Try, But Guillermo Built The Courage To Ride A Crazy Slide","Omg I love this guy.","Link","TV & Movies",2016-07-23,"10:00:00 a. m.",10,6,7,394929,312,2779,375,3466,0.0088,8808,213,"2","1","1","0","1",-0.2732,0.35266875,"TV & Movies"
"1405630409737397_1623374121296357","https://www.facebook.com/wearemitu/posts/1623374121296357","https://www.wearemitu.com/mitu-voice/what-if-the-kardashians-were-latinas/","The Kardashians: Reimagined as Mexicanas","The Mexican Kardashians would be much better than the originals.","Link","Celebrity & Gossip",2016-07-23,"7:00:00 p. m.",19,6,7,450050,270,1277,114,1661,0.0037,18959,416,"6","1","6","0","1",0,0.019188889,"Celebrity & Gossip"
"1405630409737397_1623374377962998","https://www.facebook.com/wearemitu/posts/1623374377962998","https://www.wearemitu.com/mitu-voice/why-i-wish-i-learned-spanish-as-a-kid/","12 Things Only Latinos Who Never Learned Spanish Will Understand","It's not like I'm not trying to learn it.","Link","Latino Culture",2016-07-23,"8:00:00 a. m.",8,6,7,306266,412,817,180,1409,0.0046,9739,313,"3","1","2","0","1",0,0.052195122,"Latino Culture"
"1405630409737397_1623396601294109","https://www.facebook.com/wearemitu/posts/1623396601294109","https://www.wearemitu.com/mitu-world/lets-all-bow-down-to-romeo-santos-greatest-asset-that-adorable-dimple-on-his-cheek/","Have You Ever Wondered Why Romeo Santos Always Poses The Same Way in Photos? Here’s Why","Will we ever see the other side of his face?","Link","Celebrity & Gossip",2016-07-23,"9:00:00 p. m.",21,6,7,191583,59,395,30,484,0.0025,4694,235,"4","1","4","0","1",0,0.1182,"Celebrity & Gossip"
"1405630409737397_1623397341294035","https://www.facebook.com/wearemitu/posts/1623397341294035","https://www.wearemitu.com/mitu-world/17-popular-brand-logos-if-they-looked-the-way-your-parents-pronounce-them/","17 Popular Brand Logos If They Looked The Way Your Parents Pronounce Them","This is how my mom sees the world.","Link","Latino Culture",2016-07-23,"11:00:00 p. m.",23,6,7,408813,448,3027,638,4113,0.0101,10198,239,"6","1","4","0","1",0.4215,0.310025641,"Latino Culture"
"1405630409737397_1623397857960650","https://www.facebook.com/wearemitu/posts/1623397857960650","https://www.wearemitu.com/mitu-world/youtube-star-miranda-sings-tries-mexican-candy-she-might-of-hyperventilated/","YouTube Star Miranda Sings Tries Mexican Candies and Isn’t Afraid to Share Her Opinion","Miranda Sings trying Mexican candy will be the best thing you see all day. #RUKiddingMe","Link","Celebrity & Gossip",2016-07-24,"8:00:00 a. m.",8,7,7,266727,147,699,58,904,0.0034,6895,250,"6","1","6","0","1",0.296,-0.183261538,"Celebrity & Gossip"
"1405630409737397_1623399907960445","https://www.facebook.com/wearemitu/posts/1623399907960445","https://www.wearemitu.com/mitu-world/even-his-homeland-hates-donald-trump-as-much-as-latinos-do/","Even His Homeland Hates Donald Trump As Much As Latinos Do","They're now family.","Link","Citizenship & Politics",2016-07-24,"10:00:00 a. m.",10,7,7,345587,220,3466,371,4057,0.0117,5652,150,"1","1","1","0","1",-0.4404,0.110442424,"Citizenship & Politics"
"1405630409737397_1623400094627093","https://www.facebook.com/wearemitu/posts/1623400094627093","https://www.wearemitu.com/mitu-world/diego-luna-conan-spanish/","Conan O’Brien Learns “No Mames” and “Que Pedo” and LOVES It","What does ""que pedo"" even mean?","Link","Celebrity & Gossip",2016-07-25,"8:00:00 a. m.",8,1,7,714004,651,8523,1340,10514,0.0147,21071,289,"6","1","5","0","1",0.6633,0.238763415,"Celebrity & Gossip"
"1405630409737397_1623400341293735","https://www.facebook.com/wearemitu/posts/1623400341293735","https://www.wearemitu.com/mitu-voice/13-latino-foods-we-didnt-like-as-kids-but-now-love/","13 Latino Foods We Didn’t Like As Kids, But Now We LOVE","Why did we ever hate #2?","Link","Food & Beverages",2016-07-24,"12:00:01 p. m.",12,7,7,219711,79,430,65,574,0.0026,6902,309,"7","1","6","0","1",0.8143,0.209616129,"Food & Beverages"
